step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
396,CASH_IN,189225.04,C1618230566,129146.0,318371.04,C1596168747,168157.99,31128.5,0,0
687,TRANSFER,152584.33,C1748576237,30780.0,0.0,C54043930,41250.82,193835.15,0,0
158,CASH_OUT,108009.69,C1995877282,0.0,0.0,C1626211051,223646.03,331655.73,0,0
162,CASH_IN,128308.73,C1301140246,52953.0,181261.73,C2099151059,6553353.91,6425045.18,0,0
141,CASH_OUT,86000.92,C1786251907,0.0,0.0,C1321871335,259250.99,345251.91,0,0
179,PAYMENT,8298.14,C595970784,0.0,0.0,M819919554,0.0,0.0,0,0
281,CASH_OUT,260920.87,C1373274604,0.0,0.0,C227637081,264499.03,525419.89,0,0
383,CASH_OUT,17799.63,C659667486,0.0,0.0,C1520034111,187121.45,204921.08,0,0
133,CASH_IN,71874.18,C1644244502,6857906.04,6929780.22,C2016708093,8085062.26,8166603.18,0,0
288,PAYMENT,59439.23,C1310842701,60727.0,1287.77,M1561843161,0.0,0.0,0,0
379,TRANSFER,706219.85,C823344676,0.0,0.0,C1120371119,2964833.66,3671053.51,0,0
36,PAYMENT,6922.58,C1666194009,0.0,0.0,M1444132333,0.0,0.0,0,0
300,CASH_IN,472505.31,C1956673791,166.0,472671.31,C1755055537,0.0,0.0,0,0
142,PAYMENT,106.39,C1696971031,202481.0,202374.61,M1059903975,0.0,0.0,0,0
326,CASH_IN,246307.58,C2050063880,9964052.89,10210360.47,C1509964800,497959.24,251651.66,0,0
10,PAYMENT,11902.8,C489127622,0.0,0.0,M1950629806,0.0,0.0,0,0
38,CASH_OUT,68908.81,C13397078,636.0,0.0,C1935164923,418808.92,487717.73,0,0
250,TRANSFER,293432.19,C430043267,0.0,0.0,C811722682,5321946.87,5615379.06,0,0
154,TRANSFER,1348770.2,C306257907,0.0,0.0,C867657114,4505479.96,5854250.16,0,0
239,PAYMENT,2363.31,C227021704,79864.43,77501.12,M1187922900,0.0,0.0,0,0
404,PAYMENT,8706.82,C1804581450,141082.0,132375.18,M1045804733,0.0,0.0,0,0
234,PAYMENT,9327.41,C2034246080,0.0,0.0,M776748080,0.0,0.0,0,0
380,PAYMENT,17820.9,C1609443734,0.0,0.0,M578039203,0.0,0.0,0,0
352,TRANSFER,8714660.15,C987353583,0.0,0.0,C146314977,9723003.08,18437663.22,0,0
20,CASH_IN,35431.0,C1792443880,633857.26,669288.27,C779829327,744124.46,708693.46,0,0
346,PAYMENT,9650.54,C1389973573,273.0,0.0,M1405986414,0.0,0.0,0,0
235,CASH_OUT,212249.43,C1436288329,68568.53,0.0,C1161160635,773422.47,985671.91,0,0
16,CASH_IN,262334.22,C1033680733,352565.0,614899.22,C412016133,121094.29,0.0,0,0
139,CASH_IN,68658.24,C543289149,51908.0,120566.24,C1110497874,43946.5,0.0,0,0
331,PAYMENT,12737.31,C1944522419,316044.19,303306.88,M1276476376,0.0,0.0,0,0
301,CASH_OUT,121069.06,C613171164,41685.0,0.0,C2147352677,0.0,121069.06,0,0
156,CASH_OUT,126382.35,C1956196584,0.0,0.0,C827131604,769470.96,895853.3,0,0
255,PAYMENT,8491.77,C1912477212,337848.66,329356.89,M1446471759,0.0,0.0,0,0
140,CASH_OUT,185366.57,C1224205904,0.0,0.0,C1606111361,238010.4,423376.98,0,0
300,PAYMENT,38382.48,C1651266651,284004.67,245622.19,M1730245256,0.0,0.0,0,0
321,PAYMENT,21775.12,C827362328,3110.36,0.0,M1914919429,0.0,0.0,0,0
298,CASH_OUT,6369.23,C2119118098,0.0,0.0,C267535451,290185.69,296554.92,0,0
325,PAYMENT,33444.15,C1871761460,1683.0,0.0,M616196405,0.0,0.0,0,0
11,CASH_OUT,261173.19,C1275401188,0.0,0.0,C470254417,422308.17,683481.37,0,0
36,CASH_OUT,269989.48,C508948017,0.0,0.0,C486533719,605638.41,875627.89,0,0
403,TRANSFER,115554.01,C2053476632,2165.0,0.0,C1138933771,0.0,115554.01,0,0
298,CASH_OUT,300378.5,C445174295,0.0,0.0,C399169977,328164.6,628543.1,0,0
158,PAYMENT,6754.83,C2008235258,189.0,0.0,M1108258506,0.0,0.0,0,0
187,CASH_IN,96454.14,C442014175,9382898.21,9479352.34,C1110102557,189204.18,92750.05,0,0
353,TRANSFER,2935099.98,C1770948037,30882.0,0.0,C1276836512,0.0,2935099.98,0,0
355,PAYMENT,7719.14,C1378052303,188629.83,180910.69,M1928992263,0.0,0.0,0,0
258,CASH_OUT,25064.27,C26726051,0.0,0.0,C1866637500,167684.71,192748.98,0,0
133,CASH_OUT,575760.24,C1763331142,972371.0,396610.76,C272906785,2205731.61,2781491.85,0,0
161,PAYMENT,4833.18,C1615259387,5570.0,736.82,M1631538101,0.0,0.0,0,0
374,TRANSFER,608468.77,C783102389,0.0,0.0,C1623404746,3084097.64,3692566.42,0,0
19,TRANSFER,71484.22,C1556719706,669.0,0.0,C1627318608,937724.98,1009209.2,0,0
160,CASH_IN,374190.15,C434569304,106574.0,480764.15,C943087825,580244.5,206054.35,0,0
307,CASH_IN,176571.92,C258933146,5065.0,181636.92,C365759027,4584080.24,4407508.32,0,0
40,CASH_OUT,294398.65,C1770367961,21293.0,0.0,C1104655530,280708.42,575107.08,0,0
235,CASH_OUT,99995.73,C229987306,0.0,0.0,C1072409232,493696.8,593692.53,0,0
159,CASH_OUT,25585.45,C187627370,0.0,0.0,C562827497,79191.51,104776.96,0,0
345,CASH_OUT,51525.74,C1997676222,0.0,0.0,C1229956835,2474941.5,2526467.24,0,0
130,PAYMENT,11281.93,C1032278406,12170.0,888.07,M2079612689,0.0,0.0,0,0
161,CASH_OUT,285636.73,C293509215,20060.0,0.0,C1677631676,3188018.11,3672070.85,0,0
358,CASH_OUT,141343.94,C2038045969,0.0,0.0,C1405944926,3078924.44,3220268.38,0,0
13,CASH_OUT,20611.55,C1777353208,0.0,0.0,C1589477624,1897144.29,1917755.84,0,0
215,CASH_OUT,128096.96,C1730690261,0.0,0.0,C271089520,351639.39,479736.35,0,0
595,TRANSFER,369275.49,C471413413,492925.87,123650.38,C122218191,565480.16,934755.65,0,0
323,PAYMENT,18821.28,C1545350063,0.0,0.0,M925802135,0.0,0.0,0,0
162,CASH_OUT,4147.92,C1626073553,40.0,0.0,C1582606589,1286821.38,1290969.3,0,0
329,CASH_OUT,111698.29,C1480820497,148666.0,36967.71,C1362546521,0.0,111698.29,0,0
325,CASH_OUT,225831.34,C1733685320,497249.0,271417.66,C52207866,350863.89,576695.23,0,0
178,CASH_OUT,141137.78,C1809864106,49807.0,0.0,C1647132236,614053.46,755191.25,0,0
153,TRANSFER,668433.99,C76926776,183372.0,0.0,C424583503,0.0,668433.99,0,0
38,CASH_OUT,186556.62,C1428991120,86113.0,0.0,C253816624,2702603.03,2889159.65,0,0
332,PAYMENT,3018.82,C1934048219,1047.0,0.0,M1983187027,0.0,0.0,0,0
13,CASH_OUT,171294.33,C1816083384,172727.95,1433.62,C1326801080,3963428.48,4230596.53,0,0
278,TRANSFER,111826.2,C329453463,0.0,0.0,C510093143,1179601.63,1291427.83,0,0
187,PAYMENT,5613.85,C215735365,0.0,0.0,M1877605907,0.0,0.0,0,0
378,PAYMENT,8843.61,C290566891,276.0,0.0,M1016554320,0.0,0.0,0,0
41,CASH_OUT,446659.09,C1083681832,20630.0,0.0,C285436845,0.0,526846.65,0,0
19,TRANSFER,1596195.46,C1350731484,0.0,0.0,C903716563,4093489.96,5689685.42,0,0
160,PAYMENT,21972.72,C1268214314,0.0,0.0,M1421785540,0.0,0.0,0,0
226,TRANSFER,1630914.66,C1505498501,981.0,0.0,C2101384342,75343.29,1706257.95,0,0
346,CASH_OUT,328213.57,C1209723740,63908.0,0.0,C991505714,45856509.77,46184723.33,0,0
209,CASH_OUT,339935.06,C1550265358,0.0,0.0,C567541424,509258.48,849193.54,0,0
322,CASH_OUT,304907.16,C1771269086,104270.0,0.0,C446154746,0.0,304907.16,0,0
331,PAYMENT,17603.89,C572100410,13279.01,0.0,M1512706661,0.0,0.0,0,0
381,CASH_OUT,54133.75,C678766678,422.0,0.0,C2071755416,4271843.46,4325977.21,0,0
179,CASH_OUT,235445.77,C134582936,171635.0,0.0,C2054588197,189325.44,424771.21,0,0
252,CASH_OUT,293219.68,C698259754,6002.0,0.0,C1544306253,0.0,293219.68,0,0
232,CASH_OUT,81831.46,C1756673597,0.0,0.0,C1939255087,2630149.95,2563745.56,0,0
10,PAYMENT,5064.18,C108462591,29710.0,24645.82,M1780122499,0.0,0.0,0,0
710,CASH_OUT,268390.01,C1855179650,91924.0,0.0,C1806170910,9831.13,278221.15,0,0
257,CASH_IN,75583.83,C47225387,10967.0,86550.83,C2143553865,225768.5,150184.67,0,0
180,CASH_IN,39335.86,C1150255035,10864931.98,10904267.84,C743358732,1396648.88,1357313.02,0,0
401,CASH_IN,99925.39,C290305352,1313909.95,1413835.34,C1019082198,371493.5,271568.11,0,0
181,CASH_IN,114648.48,C447519771,136718.0,251366.48,C403734720,399702.66,285054.17,0,0
402,PAYMENT,6856.51,C1877607148,0.0,0.0,M1559162182,0.0,0.0,0,0
184,PAYMENT,1954.32,C923455501,183658.0,181703.68,M1288463061,0.0,0.0,0,0
350,PAYMENT,3430.78,C1778852062,74273.7,70842.92,M300082966,0.0,0.0,0,0
346,TRANSFER,2836593.94,C1782864377,11270.0,0.0,C833490016,287174.9,3123768.84,0,0
178,CASH_OUT,156154.84,C1818962729,0.0,0.0,C1828817404,971197.24,1127352.08,0,0
139,CASH_OUT,11837.63,C1014364114,491.0,0.0,C949562021,0.0,11837.63,0,0
527,PAYMENT,4950.47,C341672312,221068.0,216117.53,M1936932900,0.0,0.0,0,0
139,CASH_IN,332895.84,C1958689915,28392405.52,28725301.35,C1738494993,565910.28,233014.45,0,0
259,CASH_OUT,41772.1,C510879132,20034.0,0.0,C1871755489,183268.98,225041.09,0,0
163,PAYMENT,8751.97,C1761771803,0.0,0.0,M23201365,0.0,0.0,0,0
263,CASH_IN,37718.82,C1023574257,9275300.35,9313019.17,C948006192,5317343.71,5279624.88,0,0
691,CASH_IN,184653.61,C355912177,714631.0,899284.61,C1467567339,2551891.6,2367238.0,0,0
229,PAYMENT,1499.42,C306805096,224903.57,223404.15,M1684386758,0.0,0.0,0,0
273,PAYMENT,10303.65,C728616948,8070.0,0.0,M45099607,0.0,0.0,0,0
408,CASH_IN,161319.91,C1857443124,857700.47,1019020.39,C1185948448,167853.64,6533.73,0,0
206,CASH_OUT,311057.61,C616355563,59694.0,0.0,C805237232,182019.32,493076.92,0,0
256,CASH_OUT,238299.17,C722903812,0.0,0.0,C1968032236,464001.71,702300.88,0,0
44,PAYMENT,13707.56,C559068350,5786.0,0.0,M1160608427,0.0,0.0,0,0
297,CASH_IN,257676.29,C1349269160,643515.78,901192.07,C331074279,1585304.5,1327628.21,0,0
16,PAYMENT,24702.42,C716123250,810045.0,785342.58,M943487447,0.0,0.0,0,0
131,CASH_OUT,125762.7,C354334224,0.0,0.0,C1833053127,1893505.23,2019267.94,0,0
517,PAYMENT,1085.88,C177536709,362752.38,361666.51,M1185371573,0.0,0.0,0,0
17,PAYMENT,7247.27,C1369961004,0.0,0.0,M953620386,0.0,0.0,0,0
131,CASH_OUT,224370.24,C1437858566,0.0,0.0,C591708937,1241725.61,1466095.85,0,0
17,PAYMENT,376.72,C1656731856,266210.37,265833.65,M733421444,0.0,0.0,0,0
332,CASH_OUT,227343.14,C1806707991,5537.0,0.0,C1642928303,747665.34,975008.48,0,0
375,PAYMENT,26903.22,C653776157,23282.0,0.0,M753976871,0.0,0.0,0,0
305,CASH_IN,254161.61,C42998079,502.0,254663.61,C999304820,0.0,0.0,0,0
282,CASH_OUT,76291.16,C1610763186,12346.0,0.0,C265287808,1040675.06,1116966.23,0,0
285,CASH_OUT,195242.41,C454436327,50117.0,0.0,C2003558277,1388581.16,1583823.57,0,0
40,CASH_OUT,102293.58,C868829348,0.0,0.0,C2092891113,802814.07,905107.65,0,0
299,CASH_IN,418441.6,C1545498501,1568695.55,1987137.15,C1637117277,1304212.85,885771.25,0,0
158,CASH_IN,15990.99,C754816053,15152554.18,15168545.17,C722286747,4715525.4,4699534.41,0,0
257,CASH_IN,53916.49,C895031560,52328.0,106244.49,C1059362803,5231340.16,5342856.93,0,0
180,CASH_OUT,27162.25,C1218111687,0.0,0.0,C1114463909,340361.09,367523.34,0,0
284,CASH_OUT,259926.24,C1825046937,0.0,0.0,C482027818,569257.47,829183.71,0,0
33,CASH_IN,73046.55,C1644762125,877683.69,950730.25,C304528024,369699.72,296653.16,0,0
187,CASH_IN,46343.36,C1144030036,52936.0,99279.36,C2002256075,0.0,0.0,0,0
307,PAYMENT,14779.84,C666470743,0.0,0.0,M235971552,0.0,0.0,0,0
346,CASH_IN,141833.68,C1670454807,196183.56,338017.25,C1630193926,1165842.31,1024008.62,0,0
398,TRANSFER,265651.97,C1288861879,2826.0,0.0,C479374235,2337221.32,2602873.28,0,0
354,PAYMENT,42042.24,C1297698992,6041.0,0.0,M2101052409,0.0,0.0,0,0
137,CASH_OUT,3399.14,C787570847,53800.0,50400.86,C1576632308,135560.52,138959.65,0,0
22,PAYMENT,5293.45,C1872772961,2547.0,0.0,M898588439,0.0,0.0,0,0
17,CASH_OUT,537881.66,C378777084,0.0,0.0,C674898848,687199.38,1225081.03,0,0
277,PAYMENT,14882.59,C1758065719,0.0,0.0,M150114669,0.0,0.0,0,0
232,CASH_OUT,46994.78,C109008654,0.0,0.0,C13197042,101994.71,148989.49,0,0
181,CASH_IN,17579.87,C502051950,13534147.01,13551726.87,C66976742,361426.82,343846.95,0,0
136,PAYMENT,21540.35,C1513825782,0.0,0.0,M777562985,0.0,0.0,0,0
298,CASH_OUT,312689.83,C1472549467,0.0,0.0,C1186256103,11793170.39,12105860.21,0,0
134,PAYMENT,51058.12,C134775332,41646.71,0.0,M1427616471,0.0,0.0,0,0
163,PAYMENT,3143.82,C1631298128,119779.0,116635.18,M427422616,0.0,0.0,0,0
180,CASH_OUT,28198.83,C1294552732,0.0,0.0,C1423619171,2328380.42,2356579.25,0,0
185,CASH_OUT,145035.17,C2049698382,27720.0,0.0,C64405075,1596997.43,1742032.6,0,0
214,PAYMENT,3885.75,C980794369,9067.0,5181.25,M868643247,0.0,0.0,0,0
355,PAYMENT,23137.2,C2078739689,0.0,0.0,M831186497,0.0,0.0,0,0
405,PAYMENT,14636.61,C226858575,0.0,0.0,M2138221138,0.0,0.0,0,0
522,CASH_IN,541287.56,C718077048,11868410.55,12409698.11,C1385004195,2032314.5,1491026.93,0,0
138,CASH_OUT,364148.97,C1044871691,0.0,0.0,C545375005,896447.13,1260596.1,0,0
259,PAYMENT,8714.91,C2098520417,33000.0,24285.09,M1639654280,0.0,0.0,0,0
129,CASH_IN,5712.28,C2066406315,14133411.4,14139123.68,C1476468434,1897936.87,1892224.59,0,0
37,PAYMENT,1203.58,C830560002,34104.0,32900.42,M2103889121,0.0,0.0,0,0
347,CASH_IN,146761.17,C810915600,201203.0,347964.17,C143534001,1310052.7,1163291.53,0,0
351,CASH_OUT,164902.52,C1449233290,12195.0,0.0,C1895925819,8977396.49,9142299.01,0,0
381,CASH_OUT,255430.65,C256840527,0.0,0.0,C1006131638,1947015.2,2202445.85,0,0
399,PAYMENT,45262.07,C43195776,0.0,0.0,M1698803762,0.0,0.0,0,0
640,PAYMENT,9005.31,C1989650284,0.0,0.0,M1052751342,0.0,0.0,0,0
162,PAYMENT,3954.25,C1581577466,11167.0,7212.75,M1693832154,0.0,0.0,0,0
129,CASH_OUT,188762.85,C387819105,5296.0,0.0,C165814984,0.0,188762.85,0,0
41,CASH_OUT,63031.23,C1144954054,77746.37,14715.14,C40635919,205207.58,64564.1,0,0
284,CASH_OUT,367275.17,C910411352,0.0,0.0,C1717528548,3149597.62,3516872.79,0,0
500,PAYMENT,7811.76,C963658339,11771.0,3959.24,M1198977061,0.0,0.0,0,0
18,TRANSFER,679586.08,C619825113,26054.87,0.0,C623154526,11502094.55,12773761.38,0,0
546,PAYMENT,916.23,C183954678,0.0,0.0,M1300851492,0.0,0.0,0,0
36,CASH_OUT,642660.49,C1800801580,164520.0,0.0,C1922818774,0.0,642660.49,0,0
138,PAYMENT,31270.68,C1401464746,0.0,0.0,M608150488,0.0,0.0,0,0
11,PAYMENT,4738.26,C347151946,0.0,0.0,M2049525283,0.0,0.0,0,0
307,CASH_OUT,234393.91,C1562543786,0.0,0.0,C817899036,1180335.01,1658732.91,0,0
155,PAYMENT,18730.68,C131312630,255586.0,236855.32,M1421995712,0.0,0.0,0,0
15,CASH_IN,323285.34,C485731798,58546.0,381831.34,C1537471880,2353613.11,2199231.18,0,0
382,CASH_OUT,553697.74,C682911952,0.0,0.0,C1319375170,2037163.93,2590861.67,0,0
34,CASH_OUT,51468.84,C35609542,18876.0,0.0,C738912296,0.0,51468.84,0,0
393,CASH_OUT,18112.68,C1929749621,5988.0,0.0,C1571580393,0.0,18112.68,0,0
522,PAYMENT,3075.14,C1199008152,7062.0,3986.86,M1747179765,0.0,0.0,0,0
330,PAYMENT,6923.82,C763367069,372726.81,365803.0,M948329854,0.0,0.0,0,0
257,CASH_IN,131119.15,C1416382347,931274.42,1062393.57,C2097048500,190727.97,59608.81,0,0
190,PAYMENT,16343.41,C281851766,7133.04,0.0,M1544871078,0.0,0.0,0,0
256,CASH_OUT,66483.17,C834283741,118212.36,51729.2,C178238251,1318321.92,1384805.09,0,0
310,PAYMENT,24222.18,C413035196,30416.0,6193.82,M826367894,0.0,0.0,0,0
372,TRANSFER,156457.42,C548700786,0.0,0.0,C722241968,563193.51,719650.92,0,0
329,PAYMENT,2447.93,C418773946,0.0,0.0,M952414797,0.0,0.0,0,0
20,PAYMENT,2358.21,C349045545,53094.0,50735.79,M546403327,0.0,0.0,0,0
284,PAYMENT,9058.83,C707525245,0.0,0.0,M894023296,0.0,0.0,0,0
133,PAYMENT,25324.72,C1504223905,0.0,0.0,M1057559735,0.0,0.0,0,0
165,CASH_IN,17245.35,C997881149,20289.0,37534.35,C1206491545,0.0,0.0,0,0
22,TRANSFER,297238.21,C219952118,167.0,0.0,C1324731169,679732.23,976970.44,0,0
164,CASH_IN,99916.26,C1482281107,4910098.51,5010014.77,C984561614,6914943.36,6815027.11,0,0
182,CASH_OUT,332768.72,C1548712223,0.0,0.0,C415485950,415402.44,748171.16,0,0
347,CASH_IN,205446.25,C1304463163,4885525.17,5090971.42,C537485474,887173.19,681726.94,0,0
206,CASH_OUT,23074.01,C2028438971,12294.0,0.0,C39265904,3503353.23,3526427.25,0,0
308,CASH_OUT,203834.07,C360214043,31840.0,0.0,C605519430,0.0,203834.07,0,0
258,CASH_IN,24945.98,C133213792,8586822.1,8611768.08,C74815629,120463.58,95517.6,0,0
226,PAYMENT,9286.9,C687644959,486054.58,476767.68,M712781371,0.0,0.0,0,0
355,TRANSFER,849553.87,C484017329,88134.74,0.0,C1701692987,1347639.13,2197192.99,0,0
379,CASH_IN,33927.47,C701056028,4831896.43,4865823.9,C26358568,880435.54,846508.07,0,0
306,CASH_OUT,92276.31,C1689021485,10249.0,0.0,C981935329,0.0,92276.31,0,0
14,CASH_OUT,339817.2,C956718266,51507.0,0.0,C1713772333,17695.8,357513.0,0,0
349,PAYMENT,20667.14,C1655612677,0.0,0.0,M1447527281,0.0,0.0,0,0
130,CASH_OUT,5055.34,C31256948,633623.25,628567.91,C455888702,21623.71,26679.05,0,0
300,CASH_IN,95605.16,C376422807,3755512.45,3851117.6,C616059228,240806.35,145201.19,0,0
377,PAYMENT,2599.59,C2096214505,50557.0,47957.41,M1660301602,0.0,0.0,0,0
403,CASH_OUT,11980.13,C1555402667,0.0,0.0,C2061280690,12176.6,24156.73,0,0
375,CASH_OUT,59979.12,C237613529,0.0,0.0,C869393997,1269619.02,1329598.14,0,0
404,PAYMENT,4497.13,C1990028068,6369.19,1872.06,M520569211,0.0,0.0,0,0
162,CASH_IN,214039.03,C204553858,137760.0,351799.03,C773160607,0.0,0.0,0,0
16,CASH_IN,348799.85,C582242218,12144395.96,12493195.81,C1699070889,425846.43,198495.76,0,0
24,PAYMENT,104.38,C1761890217,0.0,0.0,M201897424,0.0,0.0,0,0
207,CASH_OUT,93584.9,C384533732,108108.92,14524.01,C2125882969,12210262.04,12303846.95,0,0
157,PAYMENT,7681.57,C206677077,43219.0,35537.43,M2074809652,0.0,0.0,0,0
141,CASH_OUT,93334.02,C334940019,108.0,0.0,C1588468151,2178324.58,2271658.6,0,0
259,CASH_IN,355874.88,C1303372079,2952105.66,3307980.54,C1556568388,2772320.5,2416445.62,0,0
355,PAYMENT,8870.59,C2145820242,0.0,0.0,M646340479,0.0,0.0,0,0
397,PAYMENT,8906.89,C470732421,0.0,0.0,M1004501127,0.0,0.0,0,0
683,PAYMENT,13303.31,C938323894,70127.0,56823.69,M1392916571,0.0,0.0,0,0
153,PAYMENT,10272.8,C488015031,77205.0,66932.2,M1253367650,0.0,0.0,0,0
332,PAYMENT,4548.04,C462707232,20995.0,16446.96,M1361065455,0.0,0.0,0,0
39,CASH_OUT,191780.98,C1758351111,0.0,0.0,C1546455608,556940.72,488225.98,0,0
308,TRANSFER,261859.5,C926568007,1132963.15,871103.65,C16347861,1383168.82,1645028.32,0,0
209,CASH_OUT,258840.86,C331605875,0.0,0.0,C1648846292,4210914.49,4469755.35,0,0
260,CASH_OUT,137018.27,C1702556211,140148.0,3129.73,C1459119309,4713367.36,4850385.62,0,0
138,CASH_OUT,273.81,C1903153811,43246.0,42972.19,C174408891,0.0,273.81,0,0
9,CASH_OUT,147201.22,C697929699,30042.0,0.0,C1774852871,102.0,0.0,0,0
161,CASH_IN,203136.47,C654156374,1944727.13,2147863.6,C105601447,5868753.82,5665617.34,0,0
282,CASH_OUT,83682.34,C751636578,0.0,0.0,C339724121,2080811.41,2164493.75,0,0
138,CASH_OUT,137609.48,C1737276038,0.0,0.0,C591633841,724525.31,660115.38,0,0
370,CASH_OUT,307810.98,C1334208823,366.0,0.0,C588163768,0.0,307810.98,0,0
10,CASH_IN,192441.28,C35253146,22574.0,215015.28,C1361428269,355587.9,163146.62,0,0
2,PAYMENT,9059.91,C998015174,29303.0,20243.09,M992893965,0.0,0.0,0,0
230,TRANSFER,81935.12,C1497956607,0.0,0.0,C1286998248,2547484.49,2629419.62,0,0
33,CASH_OUT,422886.34,C51012963,0.0,0.0,C961341325,817048.53,1239934.87,0,0
188,CASH_IN,167873.08,C2140719855,2089174.8,2257047.88,C1959131299,2331309.97,2163436.89,0,0
187,CASH_OUT,176678.9,C1189973349,0.0,0.0,C1586415182,614119.92,790798.83,0,0
15,CASH_OUT,298991.59,C1060197092,15690.0,0.0,C19034384,0.0,298991.59,0,0
236,PAYMENT,2260.59,C741160105,59176.46,56915.87,M581087544,0.0,0.0,0,0
167,PAYMENT,2655.74,C1212388093,0.0,0.0,M1037478956,0.0,0.0,0,0
401,CASH_OUT,450590.78,C1059299676,21011.0,0.0,C1827046387,516834.18,967424.95,0,0
20,CASH_IN,39955.39,C93469000,2304347.26,2344302.65,C275121476,362366.44,448030.32,0,0
188,CASH_IN,260323.26,C961449682,205467.0,465790.26,C1900552872,1321655.39,1061332.13,0,0
18,CASH_OUT,28813.62,C427767038,0.0,0.0,C1424665722,2325029.84,2501114.43,0,0
163,CASH_OUT,23303.91,C1607527912,5589.0,0.0,C1134949044,135421.66,158725.56,0,0
300,PAYMENT,2602.64,C309518320,0.0,0.0,M1712582327,0.0,0.0,0,0
402,TRANSFER,637552.21,C168013276,708764.31,71212.1,C103155049,1033038.23,1670590.43,0,0
181,PAYMENT,5953.24,C350768156,12829.0,6875.76,M1595053307,0.0,0.0,0,0
261,CASH_OUT,229647.48,C1595359296,0.0,0.0,C493530432,511558.68,741206.16,0,0
525,PAYMENT,13773.19,C2075665637,146272.0,132498.81,M1720410388,0.0,0.0,0,0
354,CASH_OUT,270296.95,C1037176418,99093.0,0.0,C1754835301,0.0,270296.95,0,0
7,CASH_IN,297169.69,C1454728550,876889.56,1174059.25,C767544292,806191.42,46364.32,0,0
260,PAYMENT,3910.91,C1067051095,0.0,0.0,M459917620,0.0,0.0,0,0
303,PAYMENT,14861.76,C1913601401,229533.81,214672.06,M798556521,0.0,0.0,0,0
45,PAYMENT,19285.26,C1998143549,0.0,0.0,M136100252,0.0,0.0,0,0
329,CASH_OUT,434077.15,C1964394164,0.0,0.0,C141544309,2639966.46,3074043.61,0,0
349,PAYMENT,10199.88,C539796310,2426.0,0.0,M1871643335,0.0,0.0,0,0
133,CASH_OUT,182266.88,C429155192,104196.0,0.0,C460620898,0.0,182266.88,0,0
179,PAYMENT,1750.09,C1431949583,28838.0,27087.91,M1143636040,0.0,0.0,0,0
326,PAYMENT,25998.34,C2026479041,0.0,0.0,M1266541587,0.0,0.0,0,0
358,CASH_OUT,346705.42,C243737559,0.0,0.0,C1863165798,363843.13,710548.54,0,0
204,PAYMENT,9436.8,C604915179,0.0,0.0,M220681694,0.0,0.0,0,0
308,CASH_OUT,221404.16,C434154045,13721.0,0.0,C779678650,535288.79,756692.95,0,0
231,PAYMENT,5970.04,C630344511,33711.0,27740.96,M471777338,0.0,0.0,0,0
399,CASH_OUT,103962.2,C1184230171,76221.85,0.0,C1501142690,558831.83,662794.03,0,0
184,CASH_OUT,147293.77,C402296959,0.0,0.0,C622895111,560413.38,707707.15,0,0
162,CASH_OUT,130233.47,C904943524,0.0,0.0,C977995839,273166.18,403399.65,0,0
378,PAYMENT,34168.56,C1055779033,0.0,0.0,M1533763575,0.0,0.0,0,0
178,CASH_OUT,154397.52,C1827039589,246.0,0.0,C788763840,3331128.27,3485525.79,0,0
348,PAYMENT,12290.03,C170487871,0.0,0.0,M1864452581,0.0,0.0,0,0
259,TRANSFER,1662.04,C1150678667,0.0,0.0,C523191602,2092917.47,2094579.51,0,0
330,CASH_OUT,466506.45,C476616516,20761.0,0.0,C1064518280,3638.38,859641.12,0,0
134,PAYMENT,29585.37,C1063656785,2392.0,0.0,M1323127236,0.0,0.0,0,0
402,CASH_IN,51388.97,C183295930,2448657.6,2500046.56,C1201506976,418077.34,366688.37,0,0
12,PAYMENT,17669.05,C1557068933,13471.0,0.0,M987845993,0.0,0.0,0,0
303,CASH_OUT,311654.7,C1150764453,255.0,0.0,C1630406477,512154.94,823809.63,0,0
256,CASH_OUT,216996.43,C1883275852,0.0,0.0,C1028398685,598296.9,815293.33,0,0
229,PAYMENT,4699.99,C573781063,53060.0,48360.01,M930598657,0.0,0.0,0,0
261,CASH_OUT,117803.49,C1616294313,59498.83,0.0,C477437906,3548565.18,3666368.67,0,0
9,PAYMENT,6968.9,C1321571038,19820.0,12851.1,M1588193890,0.0,0.0,0,0
348,CASH_IN,218767.3,C395028298,12998.0,231765.3,C1384029046,14695396.3,14476629.0,0,0
229,CASH_IN,126271.25,C1554756442,2509963.32,2636234.57,C149199696,430509.29,304238.04,0,0
34,PAYMENT,4626.95,C1519015814,792352.73,787725.78,M1695683795,0.0,0.0,0,0
259,TRANSFER,266634.3,C1119653215,0.0,0.0,C561458514,1647309.34,1913943.64,0,0
16,CASH_IN,33195.59,C212974206,2644938.54,2678134.13,C777479667,39862.95,279156.15,0,0
16,CASH_IN,99336.25,C1817587517,8041404.29,8140740.54,C1670835478,6169400.16,6070063.91,0,0
156,CASH_IN,171528.42,C332277668,204142.6,375671.02,C1671125822,1954015.74,1782487.32,0,0
186,CASH_IN,151921.87,C1767786702,7820781.09,7972702.96,C667507168,1422962.06,1271040.2,0,0
130,CASH_OUT,98370.9,C1964048493,0.0,0.0,C765965483,241020.52,339391.42,0,0
